NSFTV_ID,timepoint,wu
NSFTV_10,1,0.86
NSFTV_101,1,0.92
NSFTV_102,1,0.81
NSFTV_103,1,0.84
NSFTV_104,1,0.89
NSFTV_105,1,0.87
NSFTV_106,1,0.9
NSFTV_107,1,0.87
NSFTV_108,1,0.84
NSFTV_109,1,0.86
NSFTV_11,1,0.89
NSFTV_112,1,0.84
NSFTV_113,1,0.85
NSFTV_114,1,0.85
NSFTV_116,1,0.85
NSFTV_117,1,0.88
NSFTV_118,1,0.85
NSFTV_120,1,0.92
NSFTV_121,1,0.81
NSFTV_122,1,0.9
NSFTV_123,1,0.88
NSFTV_124,1,0.87
NSFTV_125,1,0.9
NSFTV_128,1,0.9
NSFTV_129,1,0.85
NSFTV_13,1,0.9
NSFTV_130,1,0.86
NSFTV_131,1,0.84
NSFTV_132,1,0.91
NSFTV_133,1,0.87
NSFTV_134,1,0.89
NSFTV_135,1,0.91
NSFTV_139,1,0.85
NSFTV_14,1,0.92
NSFTV_140,1,0.88
NSFTV_141,1,0.85
NSFTV_142,1,0.84
NSFTV_143,1,0.86
NSFTV_144,1,0.82
NSFTV_145,1,0.91
NSFTV_146,1,0.8
NSFTV_147,1,0.84
NSFTV_148,1,0.87
NSFTV_149,1,0.88
NSFTV_15,1,0.86
NSFTV_150,1,0.85
NSFTV_151,1,0.82
NSFTV_152,1,0.91
NSFTV_153,1,0.9
NSFTV_154,1,0.87
NSFTV_155,1,0.87
NSFTV_156,1,0.88
NSFTV_157,1,0.79
NSFTV_158,1,0.85
NSFTV_159,1,0.8
NSFTV_16,1,0.89
NSFTV_160,1,0.92
NSFTV_161,1,0.88
NSFTV_162,1,0.8
NSFTV_163,1,0.84
NSFTV_164,1,0.84
NSFTV_165,1,0.88
NSFTV_166,1,0.94
NSFTV_167,1,0.86
NSFTV_168,1,0.86
NSFTV_169,1,0.89
NSFTV_17,1,0.9
NSFTV_171,1,0.92
NSFTV_172,1,0.87
NSFTV_173,1,0.9
NSFTV_174,1,0.84
NSFTV_176,1,0.85
NSFTV_177,1,0.87
NSFTV_179,1,0.82
NSFTV_18,1,0.82
NSFTV_180,1,0.87
NSFTV_182,1,0.86
NSFTV_183,1,0.82
NSFTV_184,1,0.94
NSFTV_185,1,0.89
NSFTV_186,1,0.88
NSFTV_187,1,0.89
NSFTV_188,1,0.83
NSFTV_189,1,0.82
NSFTV_19,1,0.85
NSFTV_190,1,0.91
NSFTV_191,1,0.87
NSFTV_192,1,0.85
NSFTV_193,1,0.87
NSFTV_195,1,0.84
NSFTV_198,1,0.89
NSFTV_199,1,0.88
NSFTV_200,1,0.84
NSFTV_202,1,0.87
NSFTV_203,1,0.86
NSFTV_205,1,0.89
NSFTV_206,1,0.89
NSFTV_207,1,0.95
NSFTV_208,1,1.02
NSFTV_209,1,0.92
NSFTV_21,1,0.88
NSFTV_211,1,0.83
NSFTV_213,1,0.9
NSFTV_214,1,0.86
NSFTV_215,1,0.8
NSFTV_216,1,0.8
NSFTV_217,1,0.91
NSFTV_218,1,0.9
NSFTV_219,1,0.81
NSFTV_220,1,0.8
NSFTV_221,1,0.91
NSFTV_222,1,0.87
NSFTV_223,1,0.88
NSFTV_224,1,0.88
NSFTV_225,1,0.91
NSFTV_226,1,0.86
NSFTV_227,1,0.9
NSFTV_228,1,0.87
NSFTV_229,1,0.86
NSFTV_23,1,0.88
NSFTV_231,1,0.93
NSFTV_233,1,0.9
NSFTV_234,1,0.88
NSFTV_235,1,0.85
NSFTV_236,1,0.9
NSFTV_237,1,0.89
NSFTV_239,1,0.86
NSFTV_24,1,0.85
NSFTV_240,1,0.85
NSFTV_241,1,0.89
NSFTV_242,1,0.85
NSFTV_243,1,0.83
NSFTV_244,1,0.86
NSFTV_245,1,0.93
NSFTV_246,1,0.88
NSFTV_247,1,0.84
NSFTV_248,1,0.91
NSFTV_25,1,0.93
NSFTV_250,1,0.9
NSFTV_251,1,0.91
NSFTV_252,1,0.85
NSFTV_253,1,0.89
NSFTV_254,1,0.89
NSFTV_255,1,0.92
NSFTV_256,1,0.86
NSFTV_257,1,0.93
NSFTV_259,1,0.89
NSFTV_26,1,0.9
NSFTV_260,1,0.86
NSFTV_261,1,0.9
NSFTV_262,1,0.85
NSFTV_263,1,0.91
NSFTV_264,1,0.87
NSFTV_265,1,0.87
NSFTV_266,1,0.89
NSFTV_267,1,0.9
NSFTV_268,1,0.87
NSFTV_269,1,0.84
NSFTV_27,1,0.86
NSFTV_270,1,0.86
NSFTV_271,1,0.83
NSFTV_272,1,0.84
NSFTV_273,1,0.85
NSFTV_274,1,0.89
NSFTV_275,1,0.84
NSFTV_277,1,0.88
NSFTV_278,1,0.85
NSFTV_279,1,0.84
NSFTV_280,1,0.87
NSFTV_281,1,0.89
NSFTV_282,1,0.9
NSFTV_283,1,0.8
NSFTV_284,1,0.89
NSFTV_285,1,0.83
NSFTV_286,1,0.81
NSFTV_287,1,0.87
NSFTV_288,1,0.86
NSFTV_289,1,0.87
NSFTV_29,1,0.88
NSFTV_290,1,0.81
NSFTV_291,1,0.9
NSFTV_292,1,0.84
NSFTV_293,1,0.84
NSFTV_295,1,0.89
NSFTV_296,1,0.92
NSFTV_297,1,0.82
NSFTV_298,1,0.87
NSFTV_299,1,0.86
NSFTV_3,1,0.87
NSFTV_30,1,0.89
NSFTV_300,1,0.85
NSFTV_301,1,0.84
NSFTV_302,1,0.92
NSFTV_303,1,0.85
NSFTV_304,1,0.9
NSFTV_305,1,0.86
NSFTV_306,1,0.9
NSFTV_307,1,0.9
NSFTV_31,1,0.95
NSFTV_310,1,0.89
NSFTV_311,1,0.84
NSFTV_312,1,0.85
NSFTV_313,1,0.83
NSFTV_314,1,0.89
NSFTV_315,1,0.89
NSFTV_316,1,0.95
NSFTV_317,1,0.86
NSFTV_318,1,0.89
NSFTV_32,1,0.8
NSFTV_320,1,0.89
NSFTV_322,1,0.9
NSFTV_323,1,0.91
NSFTV_324,1,0.81
NSFTV_325,1,0.81
NSFTV_326,1,0.87
NSFTV_327,1,0.86
NSFTV_328,1,0.89
NSFTV_329,1,0.85
NSFTV_33,1,0.83
NSFTV_330,1,0.88
NSFTV_331,1,0.94
NSFTV_332,1,0.87
NSFTV_333,1,0.88
NSFTV_334,1,0.86
NSFTV_336,1,0.89
NSFTV_337,1,0.85
NSFTV_338,1,0.8
NSFTV_339,1,0.89
NSFTV_340,1,0.83
NSFTV_341,1,0.86
NSFTV_342,1,0.84
NSFTV_343,1,0.86
NSFTV_345,1,0.86
NSFTV_346,1,0.85
NSFTV_347,1,0.87
NSFTV_348,1,0.87
NSFTV_349,1,0.88
NSFTV_352,1,0.85
NSFTV_353,1,0.93
NSFTV_355,1,0.88
NSFTV_356,1,0.89
NSFTV_357,1,0.85
NSFTV_358,1,0.84
NSFTV_359,1,0.84
NSFTV_36,1,0.91
NSFTV_360,1,0.81
NSFTV_363,1,0.86
NSFTV_364,1,0.86
NSFTV_365,1,0.86
NSFTV_366,1,0.89
NSFTV_368,1,0.89
NSFTV_369,1,0.89
NSFTV_37,1,0.83
NSFTV_370,1,0.84
NSFTV_371,1,0.85
NSFTV_372,1,0.83
NSFTV_373,1,0.85
NSFTV_375,1,0.85
NSFTV_376,1,0.87
NSFTV_377,1,0.86
NSFTV_378,1,0.81
NSFTV_379,1,0.85
NSFTV_380,1,0.88
NSFTV_381,1,0.9
NSFTV_384,1,0.87
NSFTV_385,1,0.86
NSFTV_386,1,0.86
NSFTV_387,1,0.88
NSFTV_388,1,0.82
NSFTV_389,1,0.88
NSFTV_39,1,0.83
NSFTV_390,1,0.88
NSFTV_391,1,0.91
NSFTV_392,1,0.83
NSFTV_394,1,0.89
NSFTV_395,1,0.88
NSFTV_396,1,0.89
NSFTV_397,1,0.86
NSFTV_4,1,0.83
NSFTV_40,1,0.87
NSFTV_41,1,0.87
NSFTV_43,1,0.82
NSFTV_44,1,0.92
NSFTV_45,1,0.89
NSFTV_46,1,0.88
NSFTV_49,1,0.89
NSFTV_5,1,0.85
NSFTV_50,1,0.92
NSFTV_51,1,0.86
NSFTV_52,1,0.81
NSFTV_53,1,0.88
NSFTV_54,1,0.88
NSFTV_55,1,0.87
NSFTV_56,1,0.85
NSFTV_57,1,0.88
NSFTV_58,1,0.85
NSFTV_59,1,0.91
NSFTV_6,1,0.87
NSFTV_60,1,0.82
NSFTV_61,1,0.85
NSFTV_616,1,0.91
NSFTV_618,1,0.86
NSFTV_619,1,0.83
NSFTV_62,1,0.83
NSFTV_620,1,0.79
NSFTV_621,1,0.88
NSFTV_622,1,0.84
NSFTV_623,1,0.87
NSFTV_624,1,0.85
NSFTV_625,1,0.9
NSFTV_626,1,0.79
NSFTV_627,1,0.85
NSFTV_629,1,0.85
NSFTV_63,1,0.85
NSFTV_633,1,0.83
NSFTV_634,1,0.82
NSFTV_64,1,0.81
NSFTV_641,1,0.89
NSFTV_642,1,0.87
NSFTV_643,1,0.91
NSFTV_647,1,0.85
NSFTV_65,1,0.84
NSFTV_651,1,0.88
NSFTV_66,1,0.84
NSFTV_67,1,0.86
NSFTV_68,1,0.81
NSFTV_7,1,0.88
NSFTV_70,1,0.96
NSFTV_71,1,0.87
NSFTV_72,1,0.83
NSFTV_73,1,0.82
NSFTV_74,1,0.84
NSFTV_75,1,0.88
NSFTV_76,1,0.92
NSFTV_77,1,0.92
NSFTV_78,1,0.84
NSFTV_79,1,0.91
NSFTV_8,1,0.9
NSFTV_80,1,0.84
NSFTV_81,1,0.86
NSFTV_83,1,0.9
NSFTV_84,1,0.87
NSFTV_85,1,0.82
NSFTV_86,1,0.84
NSFTV_87,1,0.83
NSFTV_88,1,0.85
NSFTV_89,1,0.86
NSFTV_9,1,0.92
NSFTV_90,1,0.81
NSFTV_92,1,0.87
NSFTV_93,1,0.84
NSFTV_94,1,0.9
NSFTV_96,1,0.91
NSFTV_97,1,0.9
NSFTV_98,1,0.87
NSFTV_99,1,0.87
NSFTV_10,2,0.92
NSFTV_101,2,0.98
NSFTV_102,2,0.91
NSFTV_103,2,0.93
NSFTV_104,2,0.95
NSFTV_105,2,0.96
NSFTV_106,2,0.92
NSFTV_107,2,0.91
NSFTV_108,2,0.96
NSFTV_109,2,0.88
NSFTV_11,2,0.94
NSFTV_112,2,0.94
NSFTV_113,2,0.94
NSFTV_114,2,0.93
NSFTV_116,2,0.95
NSFTV_117,2,0.93
NSFTV_118,2,0.92
NSFTV_120,2,0.97
NSFTV_121,2,0.9
NSFTV_122,2,0.92
NSFTV_123,2,0.93
NSFTV_124,2,0.99
NSFTV_125,2,0.94
NSFTV_128,2,0.94
NSFTV_129,2,0.95
NSFTV_13,2,0.94
NSFTV_130,2,0.95
NSFTV_131,2,0.93
NSFTV_132,2,0.91
NSFTV_133,2,0.92
NSFTV_134,2,0.94
NSFTV_135,2,0.98
NSFTV_139,2,0.94
NSFTV_14,2,1.08
NSFTV_140,2,0.92
NSFTV_141,2,0.95
NSFTV_142,2,0.96
NSFTV_143,2,0.93
NSFTV_144,2,0.87
NSFTV_145,2,0.97
NSFTV_146,2,0.85
NSFTV_147,2,0.96
NSFTV_148,2,0.93
NSFTV_149,2,0.93
NSFTV_15,2,0.99
NSFTV_150,2,0.93
NSFTV_151,2,0.95
NSFTV_152,2,0.95
NSFTV_153,2,0.98
NSFTV_154,2,0.9
NSFTV_155,2,0.9
NSFTV_156,2,0.84
NSFTV_157,2,0.87
NSFTV_158,2,0.85
NSFTV_159,2,0.85
NSFTV_16,2,0.9
NSFTV_160,2,0.92
NSFTV_161,2,0.91
NSFTV_162,2,0.89
NSFTV_163,2,0.93
NSFTV_164,2,0.85
NSFTV_165,2,1
NSFTV_166,2,0.94
NSFTV_167,2,0.92
NSFTV_168,2,0.97
NSFTV_169,2,0.91
NSFTV_17,2,0.95
NSFTV_171,2,0.96
NSFTV_172,2,0.9
NSFTV_173,2,0.93
NSFTV_174,2,0.89
NSFTV_176,2,0.91
NSFTV_177,2,0.97
NSFTV_179,2,0.85
NSFTV_18,2,0.94
NSFTV_180,2,0.94
NSFTV_182,2,0.99
NSFTV_183,2,0.95
NSFTV_184,2,0.98
NSFTV_185,2,0.9
NSFTV_186,2,0.98
NSFTV_187,2,0.91
NSFTV_188,2,0.94
NSFTV_189,2,0.93
NSFTV_19,2,0.95
NSFTV_190,2,1
NSFTV_191,2,0.97
NSFTV_192,2,0.93
NSFTV_193,2,0.97
NSFTV_195,2,0.96
NSFTV_198,2,0.96
NSFTV_199,2,0.93
NSFTV_200,2,0.94
NSFTV_202,2,0.92
NSFTV_203,2,0.98
NSFTV_205,2,0.97
NSFTV_206,2,0.91
NSFTV_207,2,0.98
NSFTV_208,2,1.03
NSFTV_209,2,1.05
NSFTV_21,2,0.91
NSFTV_211,2,0.99
NSFTV_213,2,0.98
NSFTV_214,2,0.97
NSFTV_215,2,0.88
NSFTV_216,2,0.9
NSFTV_217,2,0.93
NSFTV_218,2,0.97
NSFTV_219,2,0.89
NSFTV_220,2,0.87
NSFTV_221,2,0.89
NSFTV_222,2,0.96
NSFTV_223,2,0.91
NSFTV_224,2,0.92
NSFTV_225,2,0.92
NSFTV_226,2,0.9
NSFTV_227,2,0.97
NSFTV_228,2,0.87
NSFTV_229,2,0.91
NSFTV_23,2,0.97
NSFTV_231,2,0.95
NSFTV_233,2,0.92
NSFTV_234,2,0.94
NSFTV_235,2,0.87
NSFTV_236,2,0.97
NSFTV_237,2,0.96
NSFTV_239,2,0.92
NSFTV_24,2,0.91
NSFTV_240,2,0.91
NSFTV_241,2,0.97
NSFTV_242,2,0.93
NSFTV_243,2,0.9
NSFTV_244,2,0.91
NSFTV_245,2,0.97
NSFTV_246,2,0.91
NSFTV_247,2,0.9
NSFTV_248,2,1.04
NSFTV_25,2,0.99
NSFTV_250,2,1.03
NSFTV_251,2,0.99
NSFTV_252,2,0.95
NSFTV_253,2,0.92
NSFTV_254,2,0.94
NSFTV_255,2,0.94
NSFTV_256,2,0.9
NSFTV_257,2,1.07
NSFTV_259,2,0.99
NSFTV_26,2,0.97
NSFTV_260,2,0.88
NSFTV_261,2,0.99
NSFTV_262,2,0.88
NSFTV_263,2,1
NSFTV_264,2,0.92
NSFTV_265,2,0.92
NSFTV_266,2,0.96
NSFTV_267,2,0.93
NSFTV_268,2,0.94
NSFTV_269,2,1.02
NSFTV_27,2,0.96
NSFTV_270,2,0.92
NSFTV_271,2,0.94
NSFTV_272,2,0.93
NSFTV_273,2,0.93
NSFTV_274,2,0.97
NSFTV_275,2,0.93
NSFTV_277,2,0.94
NSFTV_278,2,0.99
NSFTV_279,2,0.9
NSFTV_280,2,0.98
NSFTV_281,2,0.91
NSFTV_282,2,0.94
NSFTV_283,2,0.9
NSFTV_284,2,0.97
NSFTV_285,2,0.95
NSFTV_286,2,0.89
NSFTV_287,2,0.94
NSFTV_288,2,0.91
NSFTV_289,2,0.94
NSFTV_29,2,0.9
NSFTV_290,2,0.92
NSFTV_291,2,0.96
NSFTV_292,2,0.92
NSFTV_293,2,0.86
NSFTV_295,2,0.94
NSFTV_296,2,1
NSFTV_297,2,0.9
NSFTV_298,2,0.97
NSFTV_299,2,0.96
NSFTV_3,2,0.9
NSFTV_30,2,0.98
NSFTV_300,2,0.88
NSFTV_301,2,0.9
NSFTV_302,2,1.03
NSFTV_303,2,0.9
NSFTV_304,2,0.98
NSFTV_305,2,0.89
NSFTV_306,2,0.94
NSFTV_307,2,0.95
NSFTV_31,2,0.98
NSFTV_310,2,0.96
NSFTV_311,2,0.92
NSFTV_312,2,0.95
NSFTV_313,2,0.94
NSFTV_314,2,0.93
NSFTV_315,2,0.95
NSFTV_316,2,0.92
NSFTV_317,2,0.93
NSFTV_318,2,0.93
NSFTV_32,2,0.91
NSFTV_320,2,0.9
NSFTV_322,2,0.94
NSFTV_323,2,0.94
NSFTV_324,2,0.96
NSFTV_325,2,0.94
NSFTV_326,2,0.91
NSFTV_327,2,0.93
NSFTV_328,2,0.96
NSFTV_329,2,0.88
NSFTV_33,2,0.88
NSFTV_330,2,0.92
NSFTV_331,2,0.96
NSFTV_332,2,0.97
NSFTV_333,2,0.99
NSFTV_334,2,0.94
NSFTV_336,2,0.95
NSFTV_337,2,0.86
NSFTV_338,2,0.91
NSFTV_339,2,1
NSFTV_340,2,0.95
NSFTV_341,2,0.93
NSFTV_342,2,0.86
NSFTV_343,2,0.95
NSFTV_345,2,0.96
NSFTV_346,2,0.93
NSFTV_347,2,1.04
NSFTV_348,2,1
NSFTV_349,2,0.95
NSFTV_352,2,0.89
NSFTV_353,2,1
NSFTV_355,2,0.92
NSFTV_356,2,0.98
NSFTV_357,2,0.91
NSFTV_358,2,0.91
NSFTV_359,2,0.95
NSFTV_36,2,0.99
NSFTV_360,2,0.99
NSFTV_363,2,0.9
NSFTV_364,2,0.92
NSFTV_365,2,0.94
NSFTV_366,2,0.91
NSFTV_368,2,0.93
NSFTV_369,2,0.87
NSFTV_37,2,0.92
NSFTV_370,2,0.82
NSFTV_371,2,0.94
NSFTV_372,2,0.95
NSFTV_373,2,0.89
NSFTV_375,2,0.96
NSFTV_376,2,1.01
NSFTV_377,2,0.97
NSFTV_378,2,0.87
NSFTV_379,2,0.91
NSFTV_380,2,0.93
NSFTV_381,2,0.96
NSFTV_384,2,1
NSFTV_385,2,0.92
NSFTV_386,2,0.88
NSFTV_387,2,0.93
NSFTV_388,2,0.93
NSFTV_389,2,0.9
NSFTV_39,2,0.94
NSFTV_390,2,0.88
NSFTV_391,2,1.03
NSFTV_392,2,0.87
NSFTV_394,2,0.91
NSFTV_395,2,0.97
NSFTV_396,2,0.95
NSFTV_397,2,0.93
NSFTV_4,2,0.86
NSFTV_40,2,0.98
NSFTV_41,2,0.91
NSFTV_43,2,0.92
NSFTV_44,2,1.01
NSFTV_45,2,0.91
NSFTV_46,2,0.91
NSFTV_49,2,0.93
NSFTV_5,2,0.95
NSFTV_50,2,0.9
NSFTV_51,2,0.92
NSFTV_52,2,0.91
NSFTV_53,2,0.91
NSFTV_54,2,0.95
NSFTV_55,2,0.95
NSFTV_56,2,0.9
NSFTV_57,2,0.94
NSFTV_58,2,0.91
NSFTV_59,2,0.95
NSFTV_6,2,0.9
NSFTV_60,2,0.86
NSFTV_61,2,0.9
NSFTV_616,2,0.96
NSFTV_618,2,0.97
NSFTV_619,2,0.94
NSFTV_62,2,0.91
NSFTV_620,2,0.82
NSFTV_621,2,0.97
NSFTV_622,2,0.87
NSFTV_623,2,0.98
NSFTV_624,2,0.93
NSFTV_625,2,0.9
NSFTV_626,2,0.83
NSFTV_627,2,0.91
NSFTV_629,2,0.94
NSFTV_63,2,0.92
NSFTV_633,2,0.89
NSFTV_634,2,0.96
NSFTV_64,2,0.9
NSFTV_641,2,0.89
NSFTV_642,2,0.91
NSFTV_643,2,0.88
NSFTV_647,2,0.92
NSFTV_65,2,0.91
NSFTV_651,2,0.89
NSFTV_66,2,0.93
NSFTV_67,2,0.93
NSFTV_68,2,0.9
NSFTV_7,2,0.92
NSFTV_70,2,0.98
NSFTV_71,2,0.91
NSFTV_72,2,0.9
NSFTV_73,2,0.87
NSFTV_74,2,0.89
NSFTV_75,2,0.92
NSFTV_76,2,1.01
NSFTV_77,2,0.99
NSFTV_78,2,0.87
NSFTV_79,2,0.96
NSFTV_8,2,0.96
NSFTV_80,2,0.92
NSFTV_81,2,0.92
NSFTV_83,2,0.97
NSFTV_84,2,0.93
NSFTV_85,2,0.89
NSFTV_86,2,0.86
NSFTV_87,2,0.97
NSFTV_88,2,0.88
NSFTV_89,2,0.89
NSFTV_9,2,0.98
NSFTV_90,2,0.93
NSFTV_92,2,0.9
NSFTV_93,2,0.93
NSFTV_94,2,0.93
NSFTV_96,2,0.97
NSFTV_97,2,0.94
NSFTV_98,2,0.9
NSFTV_99,2,0.93
NSFTV_10,3,0.9
NSFTV_101,3,0.85
NSFTV_102,3,0.88
NSFTV_103,3,0.79
NSFTV_104,3,0.83
NSFTV_105,3,0.9
NSFTV_106,3,0.82
NSFTV_107,3,0.86
NSFTV_108,3,0.91
NSFTV_109,3,0.81
NSFTV_11,3,0.84
NSFTV_112,3,0.81
NSFTV_113,3,0.8
NSFTV_114,3,0.91
NSFTV_116,3,0.83
NSFTV_117,3,0.81
NSFTV_118,3,0.81
NSFTV_120,3,0.84
NSFTV_121,3,0.94
NSFTV_122,3,0.78
NSFTV_123,3,0.81
NSFTV_124,3,0.85
NSFTV_125,3,0.83
NSFTV_128,3,0.87
NSFTV_129,3,0.81
NSFTV_13,3,0.86
NSFTV_130,3,0.82
NSFTV_131,3,0.85
NSFTV_132,3,0.82
NSFTV_133,3,0.82
NSFTV_134,3,0.81
NSFTV_135,3,0.87
NSFTV_139,3,0.82
NSFTV_14,3,0.96
NSFTV_140,3,0.84
NSFTV_141,3,0.91
NSFTV_142,3,0.81
NSFTV_143,3,0.91
NSFTV_144,3,0.79
NSFTV_145,3,0.8
NSFTV_146,3,0.76
NSFTV_147,3,0.9
NSFTV_148,3,0.85
NSFTV_149,3,0.82
NSFTV_15,3,0.83
NSFTV_150,3,0.85
NSFTV_151,3,0.93
NSFTV_152,3,0.84
NSFTV_153,3,0.88
NSFTV_154,3,0.82
NSFTV_155,3,0.8
NSFTV_156,3,0.75
NSFTV_157,3,0.76
NSFTV_158,3,0.77
NSFTV_159,3,0.79
NSFTV_16,3,0.79
NSFTV_160,3,0.81
NSFTV_161,3,0.88
NSFTV_162,3,0.89
NSFTV_163,3,0.79
NSFTV_164,3,0.8
NSFTV_165,3,0.86
NSFTV_166,3,0.88
NSFTV_167,3,0.89
NSFTV_168,3,0.85
NSFTV_169,3,0.79
NSFTV_17,3,0.91
NSFTV_171,3,0.87
NSFTV_172,3,0.82
NSFTV_173,3,0.86
NSFTV_174,3,0.82
NSFTV_176,3,0.91
NSFTV_177,3,0.96
NSFTV_179,3,0.73
NSFTV_18,3,0.84
NSFTV_180,3,0.84
NSFTV_182,3,0.9
NSFTV_183,3,0.84
NSFTV_184,3,0.83
NSFTV_185,3,0.86
NSFTV_186,3,0.87
NSFTV_187,3,0.8
NSFTV_188,3,0.84
NSFTV_189,3,0.92
NSFTV_19,3,0.83
NSFTV_190,3,0.91
NSFTV_191,3,0.88
NSFTV_192,3,0.84
NSFTV_193,3,0.92
NSFTV_195,3,0.84
NSFTV_198,3,0.81
NSFTV_199,3,0.85
NSFTV_200,3,0.85
NSFTV_202,3,0.81
NSFTV_203,3,0.95
NSFTV_205,3,0.84
NSFTV_206,3,0.82
NSFTV_207,3,0.86
NSFTV_208,3,0.91
NSFTV_209,3,0.89
NSFTV_21,3,0.8
NSFTV_211,3,0.9
NSFTV_213,3,0.79
NSFTV_214,3,0.82
NSFTV_215,3,0.75
NSFTV_216,3,0.77
NSFTV_217,3,0.84
NSFTV_218,3,0.88
NSFTV_219,3,0.82
NSFTV_220,3,0.83
NSFTV_221,3,0.78
NSFTV_222,3,0.91
NSFTV_223,3,0.85
NSFTV_224,3,0.83
NSFTV_225,3,0.8
NSFTV_226,3,0.8
NSFTV_227,3,0.9
NSFTV_228,3,0.77
NSFTV_229,3,0.82
NSFTV_23,3,0.89
NSFTV_231,3,0.87
NSFTV_233,3,0.79
NSFTV_234,3,0.82
NSFTV_235,3,0.75
NSFTV_236,3,0.91
NSFTV_237,3,0.87
NSFTV_239,3,0.86
NSFTV_24,3,0.82
NSFTV_240,3,0.82
NSFTV_241,3,0.81
NSFTV_242,3,0.87
NSFTV_243,3,0.84
NSFTV_244,3,0.8
NSFTV_245,3,0.84
NSFTV_246,3,0.81
NSFTV_247,3,0.79
NSFTV_248,3,0.91
NSFTV_25,3,0.87
NSFTV_250,3,0.91
NSFTV_251,3,0.84
NSFTV_252,3,0.8
NSFTV_253,3,0.81
NSFTV_254,3,0.89
NSFTV_255,3,0.87
NSFTV_256,3,0.8
NSFTV_257,3,0.95
NSFTV_259,3,0.89
NSFTV_26,3,0.83
NSFTV_260,3,0.81
NSFTV_261,3,0.92
NSFTV_262,3,0.75
NSFTV_263,3,0.88
NSFTV_264,3,0.83
NSFTV_265,3,0.79
NSFTV_266,3,0.84
NSFTV_267,3,0.83
NSFTV_268,3,0.81
NSFTV_269,3,0.93
NSFTV_27,3,0.92
NSFTV_270,3,0.87
NSFTV_271,3,0.84
NSFTV_272,3,0.89
NSFTV_273,3,0.81
NSFTV_274,3,0.82
NSFTV_275,3,0.85
NSFTV_277,3,0.81
NSFTV_278,3,0.89
NSFTV_279,3,0.85
NSFTV_280,3,0.94
NSFTV_281,3,0.81
NSFTV_282,3,0.87
NSFTV_283,3,0.77
NSFTV_284,3,0.82
NSFTV_285,3,0.84
NSFTV_286,3,0.8
NSFTV_287,3,0.81
NSFTV_288,3,0.8
NSFTV_289,3,0.85
NSFTV_29,3,0.84
NSFTV_290,3,0.82
NSFTV_291,3,0.85
NSFTV_292,3,0.79
NSFTV_293,3,0.76
NSFTV_295,3,0.86
NSFTV_296,3,0.92
NSFTV_297,3,0.8
NSFTV_298,3,0.85
NSFTV_299,3,0.84
NSFTV_3,3,0.77
NSFTV_30,3,0.84
NSFTV_300,3,0.7
NSFTV_301,3,0.79
NSFTV_302,3,0.9
NSFTV_303,3,0.8
NSFTV_304,3,0.87
NSFTV_305,3,0.83
NSFTV_306,3,0.8
NSFTV_307,3,0.84
NSFTV_31,3,0.83
NSFTV_310,3,0.85
NSFTV_311,3,0.86
NSFTV_312,3,0.81
NSFTV_313,3,0.85
NSFTV_314,3,0.83
NSFTV_315,3,0.87
NSFTV_316,3,0.78
NSFTV_317,3,0.79
NSFTV_318,3,0.86
NSFTV_32,3,0.78
NSFTV_320,3,0.77
NSFTV_322,3,0.83
NSFTV_323,3,0.92
NSFTV_324,3,0.82
NSFTV_325,3,0.92
NSFTV_326,3,0.84
NSFTV_327,3,0.85
NSFTV_328,3,0.84
NSFTV_329,3,0.74
NSFTV_33,3,0.82
NSFTV_330,3,0.8
NSFTV_331,3,0.85
NSFTV_332,3,0.86
NSFTV_333,3,0.91
NSFTV_334,3,0.83
NSFTV_336,3,0.82
NSFTV_337,3,0.77
NSFTV_338,3,0.83
NSFTV_339,3,0.84
NSFTV_340,3,0.94
NSFTV_341,3,0.84
NSFTV_342,3,0.83
NSFTV_343,3,0.83
NSFTV_345,3,0.82
NSFTV_346,3,0.83
NSFTV_347,3,0.88
NSFTV_348,3,0.93
NSFTV_349,3,0.88
NSFTV_352,3,0.85
NSFTV_353,3,0.93
NSFTV_355,3,0.83
NSFTV_356,3,0.95
NSFTV_357,3,0.86
NSFTV_358,3,0.78
NSFTV_359,3,0.85
NSFTV_36,3,0.96
NSFTV_360,3,0.85
NSFTV_363,3,0.77
NSFTV_364,3,0.81
NSFTV_365,3,0.86
NSFTV_366,3,0.84
NSFTV_368,3,0.82
NSFTV_369,3,0.78
NSFTV_37,3,0.79
NSFTV_370,3,0.72
NSFTV_371,3,0.86
NSFTV_372,3,0.89
NSFTV_373,3,0.81
NSFTV_375,3,0.82
NSFTV_376,3,0.92
NSFTV_377,3,0.81
NSFTV_378,3,0.82
NSFTV_379,3,0.91
NSFTV_380,3,0.9
NSFTV_381,3,0.85
NSFTV_384,3,0.87
NSFTV_385,3,0.82
NSFTV_386,3,0.74
NSFTV_387,3,0.92
NSFTV_388,3,0.8
NSFTV_389,3,0.81
NSFTV_39,3,0.82
NSFTV_390,3,0.75
NSFTV_391,3,0.97
NSFTV_392,3,0.81
NSFTV_394,3,0.83
NSFTV_395,3,0.83
NSFTV_396,3,0.84
NSFTV_397,3,0.79
NSFTV_4,3,0.8
NSFTV_40,3,0.9
NSFTV_41,3,0.84
NSFTV_43,3,0.78
NSFTV_44,3,0.85
NSFTV_45,3,0.82
NSFTV_46,3,0.83
NSFTV_49,3,0.89
NSFTV_5,3,0.83
