HybID	NSFTVID	Flowering time at Arkansas	Flowering time at Faridpur	Flowering time at Aberdeen	FT ratio of Arkansas/Aberdeen	FT ratio of Faridpur/Aberdeen	Culm habit	Leaf pubescence	Flag leaf length	Flag leaf width	Awn presence	Panicle number per plant	Plant height	Panicle length	Primary panicle branch number	Seed number per panicle	Florets per panicle	Panicle fertility	Seed length	Seed width	Seed volume	Seed surface area	Brown rice seed length	Brown rice seed width	Brown rice surface area	Brown rice volume	Seed length/width ratio	Brown rice length/width ratio	Seed color 	Pericarp color	Straighthead suseptability 	Blast resistance	Amylose content	Alkali spreading value	Protein content	Year07Flowering time at Arkansas	Year06Flowering time at Arkansas
090105-C03	282	80.91666667	78	113	0.716076696	0.690265487	3	1	21.425	1.466666667	0	3.008154794	79.75	16.77777778	11.11111111	5.201005184	5.357871897	0.855	7.652391667	3.863633333	2.59923372	3.890391897	5.451166667	3.091783333	3.430854345	7.035975	1.981	1.763	0	0	6.166666667	8	15.39666667	6.75	8.95	79	82.83333333
090105-C06	283	77.58333333	74	80	0.969791667	0.925	4.5	1	28.14166667	1.166666667	0	3.071921412	96.41666667	19.37272727	9.727272727	4.831218605	5.094865028	0.768	8.309283333	3.641125	2.59913275	3.935938405	6.075627273	3.039754545	3.534992944	7.729945455	2.282	1.999	0	0	4.5	8	14.92	2.25	9.6	73	82.16666667
090105-C04	285	79.5	67	52	1.528846154	1.288461538	2.5	0	27.74166667	1.291666667	0	2.650891787	93.16666667	22.51111111	9.222222222	4.91665756	5.089278421	0.841	9.679854545	2.971590909	2.361337589	3.899645814	7.147590909	2.5275	3.499482196	6.149518182	3.257	2.828	0	0	6.001666667	1	20.3	5.083333334	8.95	76.5	82.5
090226-D11	286	86	77	100	0.86	0.77	5	0	32.88888889	1.622222222	0	3.071921412	105.1666667	25.05555556	11.22222222	4.833632899	5.133835728	0.741	9.431591667	3.400683333	2.621018824	4.017394971	6.957827273	2.856809091	3.60355005	7.784236364	2.773	2.436	0	0	8.501666667	1	13.96333333	3.791666667	8.45	82	90
090105-D02	287	54.5	56	54	1.009259259	1.037037037	5.666666667	1	29.35833333	1.258333333	0	3.063390922	91.08333333	18.61666667	6.416666667	4.220732445	4.428830701	0.812	8.11275	3.747416667	2.618621966	3.930351671	5.629845455	3.140609091	3.491239162	7.663581818	2.165	1.793	0	0	6.001666667	8	15.04	7	8	53	56
090105-C07	288	58	54	48	1.208333333	1.125	2.333333333	1	31.025	1.141666667	0	3.164067588	89.33333333	19.03333333	7.083333333	4.143134726	4.414816457	0.762	8.894866667	3.360283333	2.51526745	3.932686537	6.473258333	2.773966667	3.50060597	6.801075	2.647	2.334	0	0	6.166666667	7	20.24	7	11	56.5	59.5
090325-C11	289	63	56	61	1.032786885	0.918032787	2.5	1	31.94166667	0.941666667	0	3.283414346	98.08333333	20	6.818181818	4.275402695	4.392201963	0.89	8.752466667	3.531341667	2.588710329	3.957183256	6.324558333	2.924858333	3.525949901	7.337175	2.479	2.162	0	0	5.166666667	7	17.77333333	6.791666667	9.9	62.5	63.5
090325-C12	290	74.75	65	80	0.934375	0.8125	4.5	1	27.99166667	1.008333333	0	3.747541367	90.91666667	18.84545455	10.18181818	4.89239761	4.96284463	0.932	7.16465	3.455941667	2.313924722	3.711707728	5.046158333	2.965966667	3.319254652	6.055808333	2.073	1.701	0	0	4	9	15.11666667	6.75	8	73	76.5
081215-B08	291	67.08333333	61	68	0.986519608	0.897058824	1.5	NA	18.28333333	0.966666667	0	3.387774361	67.75	16.51111111	8.222222222	4.518158809	4.657129925	0.87	7.0208	3.221191667	2.13589473	3.611953187	4.861233333	2.758616667	3.202843322	4.98985	2.18	1.762	0	0	6.001666667	8	14.885	6.791666667	7.1	65.5	68.66666667
090415-E10	293	104.75	70	107	0.978971963	0.654205607	6.5	1	26.43333333	1.016666667	0	3.273995124	138.5833333	26.46666667	7.666666667	4.919372468	5.033700567	0.892	8.318841667	3.485533333	2.522538896	3.902689248	6.038241667	2.925275	3.494911086	7.183016667	2.387	2.064	0	1	NA	8	25.86333333	5.694444445	7.8	116.5	93
090325-D01	296	79.75	67	113	0.705752212	0.592920354	3.5	1	24.95	1.383333333	0	3.48635519	97.08333333	19.46363636	8.818181818	4.906919516	5.080713996	0.84	8.318083333	3.730366667	2.596500821	3.927871256	6.031433333	3.085525	3.525861626	7.702583333	2.23	1.955	0	0	4.165	8	15.53	7	8.9	76	83.5
090325-D02	297	82.83333333	67	137	0.604622871	0.489051095	3	1	24.6	1.375	0	3.222203615	99.91666667	18.14545455	10.63636364	4.894441903	5.276257648	0.683	8.422808333	3.839725	2.678849079	3.973443389	6.083825	3.22585	3.572398773	8.4207	2.194	1.886	0	0	5.665	9	16.77	6.958333334	9.35	79.5	86.16666667
090415-E11	298	105	78	100	1.05	0.78	7	NA	28.00833333	0.968333333	0	3.326234343	129.75	26.32222222	11.44444444	5.373218675	5.609878713	0.789	7.500808333	2.772825	1.940180672	3.559033405	5.453141667	2.400425	3.18354843	4.277883333	2.705	2.272	0	1	NA	1	26.29666667	6.083333334	7.15	112	98
090325-D03	299	70.33333333	58	70	1.004761905	0.828571429	7	NA	27.75	1.075	0	3.799227511	130.25	25.54545455	8.727272727	4.816609141	4.87866113	0.94	8.076133333	3.137541667	2.279080171	3.765541068	5.857236364	2.6538	3.369355463	5.752972727	2.574	2.207	0	0	5.668333334	3	23.25333333	5.083333334	7.65	64	76.66666667
081215-B09	300	76.25	67	73	1.044520548	0.917808219	4.5	1	28.51666667	1.316666667	0	2.908720897	99.75	21.21111111	10.33333333	5.04576841	5.203507062	0.854	8.102783333	3.406666667	2.412433772	3.828777619	5.810191667	2.849675	3.415018649	6.380258333	2.379	2.039	0	0	7.335	5	18.91666667	7	8	72	80.5
090325-D04	301	75.58333333	60	68	1.111519608	0.882352941	3.666666667	1	25.51111111	0.777777778	1	2.722756348	108.2222222	21.24444444	9.444444444	4.834516681	5.009894279	0.839	7.3055	3.293477778	2.261623042	3.702161139	5.459122222	2.811566667	3.333110845	5.809111111	2.218	1.942	0	0	5.335	9	14.95	5.027777778	11.3	70.5	80.66666667
090325-D05	302	79.25	NA	68	1.165441176	NA	4.166666667	1	23.65	0.9875	0	2.862200881	101.9166667	22.51666667	9.583333333	4.596241555	4.816690897	0.802	7.0951375	3.2013625	2.181405671	3.649330412	5.342971429	2.799771429	3.303859624	5.602485714	2.216	1.908	0	0	8.166666667	9	15.24333333	5.416666667	9.6	82	76.5
090325-D06	303	81.75	67	130	0.628846154	0.515384615	3.5	1	24.00833333	1.425	0	3.17805383	98.41666667	17.55833333	10.08333333	4.969234428	5.245268145	0.759	8.369708333	3.805808333	2.660584659	3.962703287	6.078541667	3.221758333	3.57180078	8.404866667	2.199	1.887	0	0	5.001666667	9	16.39	6.625	8.35	78.5	85
090325-D07	304	101.0833333	67	87	1.161877395	0.770114943	5.5	NA	33.45833333	1.033333333	0	3.606403232	126.5	27.625	9.5	4.802653991	5.029893111	0.797	7.844366667	3.232266667	2.267454338	3.738317623	5.6809	2.715433333	3.335678825	5.614958333	2.427	2.092	0	1	NA	5	25.36	6.5	7.6	107.5	94.66666667
090415-E12	305	76.08333333	67	113	0.673303835	0.592920354	4	1	26.15	1.233333333	1	3.128221457	123.25	23.01111111	9.222222222	4.88073367	4.977360505	0.908	9.64742	3.52984	2.710996523	4.074349316	7.270081818	2.935718182	3.668383568	8.439327273	2.733	2.476	0	0	6.835	9	13.72	5.5	9.35	74.5	77.66666667
090226-D12	306	59.5	63	59	1.008474576	1.06779661	3.5	1	22.98333333	0.858333333	0	3.392829132	97	18.1	7.555555556	4.249793101	4.491696036	0.785	7.337758333	3.61325	2.461526422	3.808600056	5.420791667	3.080491667	3.419836751	6.953525	2.031	1.76	0	0	5.835	9	17.01	6.916666667	11.05	59	60
090302-E01	308	90.91666667	75	113	0.804572271	0.663716814	3.5	0	31.70833333	1.1	0	3.208825489	105.0833333	27.41111111	12.88888889	5.354487638	5.585165758	0.794	8.680591667	2.435808333	1.858282998	3.598125856	6.67225	2.137683333	3.265152038	4.108116667	3.564	3.121	0	0	8.331666667	4	20.40666667	4	9.25	88	93.83333333
090302-E02	309	103	79	113	0.911504425	0.699115044	2	1	30.66666667	1.441666667	0	2.788092909	132.1666667	25.86363636	9.363636364	4.746511908	4.901902094	0.856	9.246408333	3.361191667	2.569618568	3.984548142	6.906490909	2.741581818	3.564600708	7.231172727	2.751	2.519	0	1	NA	2	19.10333333	5.125	8.2	114	92
090302-E03	310	84.41666667	NA	113	0.747050147	NA	3	0	24.56666667	1.266666667	0	2.842969519	114.6666667	26.05833333	10.33333333	4.596954713	5.05199048	0.634	10.22410909	2.697636364	2.248933997	3.87673303	7.582218182	2.262509091	3.463628855	5.342254545	3.79	3.351	0	0	4.168333334	1	10.29	3.541666667	10.5	82	86.83333333
090302-E04	311	80.5	77	113	0.712389381	0.681415929	4	1	23.59166667	0.716666667	0	3.516508228	94.66666667	20.6125	10.625	4.729352456	4.929666232	0.818	7.348366667	3.428675	2.323102334	3.72850253	5.213816667	2.933891667	3.335879891	6.093125	2.143	1.777	0	0	6.835	8	14.98666667	6.916666667	7.65	77	84
090325-D08	312	99.5	78	87	1.143678161	0.896551724	5.5	1	28.16666667	0.991666667	0	3.641962534	122	25.175	7.666666667	4.575569716	4.662652621	0.917	8.336058333	2.8867	2.142614874	3.711413438	6.191558333	2.451341667	3.331333595	5.079583333	2.888	2.526	0	1	NA	4	24.62	6.375	8.2	107.5	91.5
090302-E05	313	86.5	76	92	0.940217391	0.826086957	4.5	1	26.91666667	1.291666667	0	3.417726684	123.1666667	24.34166667	10.16666667	5.171430517	5.288687818	0.889	9.052758333	2.508191667	1.993067462	3.692345524	6.7457	2.121441667	3.30935496	4.373408333	3.609	3.18	0	0	6.998333334	2	24.215	5.291666667	7.9	82	91
090302-F02	314	81.16666667	77	97	0.836769759	0.793814433	6.5	1	40	1.525	0	3.699242241	130.6666667	24.36666667	8.555555556	5.008967237	5.086566999	0.925	8.392516667	2.755825	2.02182567	3.655346584	6.033833333	2.351633333	3.257011976	4.495625	3.045	2.566	0	0	7.498333334	4	24.92666667	5.777777778	7.75	79	83.33333333
090302-E07	315	98.41666667	71	87	1.131226054	0.816091954	5.5	1	35.15833333	1.083333333	0	3.113515309	151.6666667	28.2	10.875	5.053346412	5.221828941	0.845	9.068575	3.165725	2.426059311	3.897964479	6.652091667	2.614333333	3.477432851	6.287158333	2.865	2.544	0	1	NA	3	25.05333333	6	7.5	106.5	90.33333333
090302-E08	316	83.41666667	77	76	1.097587719	1.013157895	7.5	1	36.825	1.5	1	3.344038968	135.5	26.85	10	5.422142717	5.470358993	0.953	7.020316667	3.026941667	2.016655928	3.553682628	5.111066667	2.632333333	3.201583165	4.76315	2.319	1.942	0	0	6.498333334	5	23.285	5.583333334	8.2	81	85.83333333
090302-E09	317	90.75	58	80	1.134375	0.725	5.5	1	24.275	1.233333333	1	3.320228319	136.3333333	22.78888889	8.222222222	4.578452798	4.644390899	0.936	8.575916667	3.59995	2.599789187	3.948686927	6.117158333	3.001408333	3.541479479	7.787841667	2.382	2.038	0	1	NA	2	24.97666667	4.875	8.55	103	78.5
090302-E10	318	96.16666667	75	102	0.942810458	0.735294118	4.5	1	30.625	1.491666667	0	3.245193133	145.5833333	26.625	10.16666667	5.184121639	5.226194602	0.959	7.289366667	3.176441667	2.170316712	3.653197655	5.2806	2.696075	3.275688642	5.337866667	2.295	1.959	0	1	NA	6	24.835	5.208333334	7.45	108.5	83.83333333
090302-E12	320	97.25	69	87	1.117816092	0.793103448	7.5	1	28.75	0.991666667	1	3.624340933	126.75	27.11111111	7.666666667	4.8533315	4.902183586	0.952	7.869833333	2.947625	2.130795876	3.67631333	5.762466667	2.4668	3.280338997	4.92615	2.67	2.336	0	1	NA	7	25.04333333	6	8.25	111.5	83
090302-F01	321	81.75	78	92	0.888586957	0.847826087	5.5	1	30.64166667	1.533333333	0	3.128221457	131.9166667	25.25	11.16666667	5.136288513	5.197114861	0.941	7.325209091	2.834527273	1.962693198	3.555812629	5.320818182	2.415954545	3.172351619	4.282890909	2.584	2.202	0	0	7	6	25.23333333	5.527777778	8.45	78.5	85
090302-F03	323	103.1666667	78	92	1.121376812	0.847826087	4.5	1	35.35833333	1.458333333	0	2.999890284	141.9166667	27.86666667	11.22222222	5.20720669	5.294141995	0.917	7.827616667	2.831783333	2.032732024	3.624546912	5.714941667	2.458583333	3.258525613	4.745008333	2.764	2.324	0	0	NA	7	24.42333333	4.625	7.4	112.5	93.83333333
090302-F04	324	84	NA	92	0.913043478	NA	6.5	NA	26.11666667	1.325	0	3.622116238	133.9166667	24.30833333	9.333333333	4.926649638	4.996085513	0.933	7.288075	2.86105	1.975912681	3.560854066	5.297416667	2.43335	3.172894014	4.312	2.547	2.177	0	0	7.666666667	3	25.25	6.111111111	8.6	79	89
090302-F05	325	78.75	NA	92	0.855978261	NA	6.5	1	23.125	1.233333333	0	3.745574798	154.4166667	26.23333333	9.555555556	4.721740365	5.02028555	0.742	8.051716667	2.7473	2.021503412	3.638673288	5.874875	2.347016667	3.257647399	4.54625	2.931	2.503	0	0	8.333333334	1	22.85666667	4.958333334	8.1	66	91.5
090302-F08	328	93.5	65	89	1.050561798	0.730337079	8	1	21.1	0.675	1	4.119037175	130.4166667	20.425	6.333333333	4.22561646	4.373658385	0.862	7.457666667	2.684675	1.872738918	3.516992764	5.468716667	2.316933333	3.150516324	4.013858333	2.778	2.36	0	1	NA	8	24.89	6.208333334	8.95	105.5	81.5
090302-F09	329	96	65	84	1.142857143	0.773809524	7.5	1	31.66666667	1.15	0	3.624340933	132	21.97777778	7.333333333	4.71280085	4.848472807	0.873	7.693391667	2.985466667	2.117662156	3.661939605	5.6896	2.524308333	3.281004257	4.98485	2.577	2.254	0	0	NA	8	25.32	6.35	8.45	107.5	84.5
090302-F10	330	100	68	84	1.19047619	0.80952381	8	1	30.675	1.1	0	3.619886583	137	25.75454545	7.363636364	4.375185103	4.482488809	0.898	9.080083333	3.075125	2.356076096	3.860072653	6.656708333	2.58075	3.466787693	6.167591667	2.953	2.579	0	1	NA	3	25.34333333	6.083333334	8.3	113.5	86.5
090302-F11	331	95.5	80	80	1.19375	1	6	1	26.54166667	1.133333333	1	3.235405127	113.5	22.21666667	7.333333333	4.364689715	4.439705746	0.928	8.546791667	3.648916667	2.59450816	3.943457232	6.122845455	3.102127273	3.563993697	8.152372727	2.342	1.974	0	1	NA	9	24.81	5.708333334	9.2	107.5	83.5
090302-F12	332	100.6666667	68	107	0.940809969	0.635514019	6	NA	29.34166667	1.041666667	0	3.743604354	133.5	25.86666667	8.444444444	4.782935926	4.893079505	0.896	7.478466667	3.0337	2.120798393	3.648860956	5.404158333	2.589475	3.255647387	4.98765	2.465	2.087	0	1	NA	9	25.36666667	6.25	7.9	106.5	94.83333333
090302-G01	333	62.58333333	39	52	1.203525641	0.75	4.090909091	1	26.73636364	0.845454545	0	3.784189634	81.54545455	19.3375	7.875	4.450852826	4.639571613	0.828	7.054790909	3.2684	2.200689275	3.650107913	4.950745455	2.794209091	3.237726484	5.250109091	2.158	1.772	0	0	6.331666667	9	14.26666667	6.958333334	7.15	58	67.16666667
090302-G02	334	76.58333333	69	80	0.957291667	0.8625	4	1	28.41666667	1.316666667	0	2.974678864	112.0833333	20.175	10	5.012855051	5.131376912	0.888	9.118091667	3.80845	2.761597287	4.062087921	6.716733333	3.112775	3.643753506	8.760633333	2.394	2.158	0	0	4.335	9	17.6	5.527777778	8.65	72	81.16666667
090302-G03	335	81.5	78	80	1.01875	0.975	2.5	0	24.26666667	1.016666667	0	3.674188739	86.5	19.30909091	8.363636364	4.564348191	4.74255777	0.837	8.485025	3.294875	2.385202176	3.835509604	5.967616667	2.743558333	3.407418822	6.13315	2.575	2.175	0	0	7.335	9	10.34333333	3.541666667	8.8	77	86
090302-G04	336	98.25	66	92	1.067934783	0.717391304	5.5	1	25.30833333	1.45	0	3.258096538	129	22.43333333	7	4.613318715	4.655690454	0.959	8.207058333	3.325308333	2.388810953	3.82449786	5.843572727	2.775054545	3.417032851	6.372627273	2.468	2.106	0	1	NA	6	23.915	5.833333334	8.05	112	84.5
090331-F11	337	81	70	80	1.0125	0.875	9	NA	27.975	1.15	0	4.01186834	127.5833333	23.08181818	9.363636364	4.832667881	4.925275445	0.912	7.922233333	3.237416667	2.297394143	3.76284566	5.694791667	2.688808333	3.344915055	5.64465	2.447	2.118	0	0	7.835	8	23.17666667	6	6.9	79	83
090331-G02	340	88.16666667	77	100	0.881666667	0.77	7	NA	35.19166667	0.966666667	0	3.988984047	135.6666667	32.54444444	9.777777778	4.814890717	5.27014649	0.634	8.772433333	2.4884	1.939376949	3.64407188	6.590863636	2.045909091	3.234454213	3.884281818	3.525	3.221	0	0	8.166666667	7	23.00666667	6.25	9	85.5	90.83333333
090331-G03	341	86.75	77	100	0.8675	0.77	5	1	36.94166667	1.425	0	3.442019376	132	24.44444444	9.444444444	5.16062147	5.229162144	0.934	9.104441667	2.674675	2.067524987	3.720254163	6.416775	2.299625	3.316514806	4.7233	3.404	2.79	0	0	8.501666667	5	25.45333333	6.583333334	7.4	81.5	92
090331-G05	343	75.66666667	70	80	0.945833333	0.875	4.5	1	30.45	1.2	0	2.974678864	118.5833333	22.41666667	11.45454545	4.949404428	5.120168908	0.843	9.059933333	3.346508333	2.522327534	3.947076072	6.620416667	2.739733333	3.513449843	6.798866667	2.707	2.416	0	0	5.831666667	8	14.38333333	5.361111111	8.55	73	78.33333333
090331-G06	344	80	71	92	0.869565217	0.77173913	5.5	1	25.45	0.95	0	3.597312261	129.5	22.06363636	8	4.361359998	4.647881304	0.751	7.091933333	3.47735	2.320299758	3.716202344	4.98745	2.989483333	3.307422883	6.028016667	2.039	1.668	0	0	7.665	6	20.07666667	5.041666667	8.1	77.5	82.5
090331-G07	345	91.75	66	80	1.146875	0.825	5	1	29.41666667	1.425	1	3.348307918	131.75	22.89090909	7.545454545	4.467995802	4.525733355	0.944	8.375166667	3.6073	2.559224025	3.912642813	5.899518182	2.986427273	3.495594197	7.377845455	2.322	1.975	0	1	NA	4	23.98	5.166666667	8.9	103.5	80
090331-G08	346	84.83333333	77	98	0.865646259	0.785714286	4	1	35.41666667	1.225	0	3.63758616	129.1666667	24.88888889	8.444444444	5.041664036	5.132584722	0.913	9.194458333	2.663225	2.071130013	3.727499226	6.501508333	2.284116667	3.326251708	4.750391667	3.452	2.846	0	0	7.835	3	26.37	5.333333334	8.8	82	87.66666667
090331-G09	347	93.25	78	107	0.871495327	0.728971963	3	1	35.33333333	1.525	0	3.087247382	139.5833333	24.65454545	9.636363636	4.951710615	5.065754593	0.892	9.335483333	3.172291667	2.446707803	3.924366675	6.872808333	2.663625	3.522905543	6.67855	2.943	2.58	0	0	8.165	8	21.61666667	5.875	8.6	90	96.5
090331-G10	348	73	57	68	1.073529412	0.838235294	7.5	1	25.675	1.108333333	0	3.815879145	123.9166667	23.875	8.083333333	4.62333749	4.684443367	0.941	8.028416667	3.172316667	2.294986295	3.770822662	5.763066667	2.64075	3.345447387	5.575558333	2.531	2.182	0	0	6.335	3	23.98	5	7.9	69	77
090331-G11	349	93.75	77	92	1.019021739	0.836956522	8	1	28.10833333	1.3	0	3.851919081	124.0833333	22.1625	10.875	5.153933649	5.246439106	0.912	6.897633333	3.073308333	2.076761913	3.587695851	4.984925	2.658241667	3.208726494	4.8827	2.244	1.875	0	0	8.668333334	3	22.98	6.958333334	7.6	89	98.5
090415-F01	350	63.5	80	73	0.869863014	1.095890411	1.5	1	26.83333333	1.716666667	0	2.233592222	107.5	24.1	10.88888889	4.8506088	4.998440021	0.863	8.77335	3.362083333	2.478274288	3.901266528	6.2541	2.7875	3.476979487	6.684275	2.609	2.244	0	0	4.666666667	3	17.06333333	4.875	10.8	62.5	64.5
090331-H02	353	87.75	62	NA	NA	NA	6	1	23.14166667	1.008333333	0	3.654977902	127.6666667	20.61818182	6.909090909	4.928570341	5.00027882	0.931	6.0652	3.114063636	1.959791281	3.45939396	4.330991667	2.646483333	3.068816984	4.256166667	1.948	1.637	0	1	NA	7	25.125	6.708333334	9.05	103	72.5
090331-H04	355	75.91666667	69	80	0.948958333	0.8625	2	1	26.80833333	1.041666667	0	3.412247218	126.3333333	19.87777778	8	4.88073367	4.95774583	0.926	7.69685	3.525558333	2.449259322	3.820365214	5.500558333	2.985066667	3.416832295	6.742216667	2.183	1.843	0	0	6	9	14.57666667	6.25	8.7	75	76.83333333
090331-H05	356	87	68	80	1.0875	0.85	7.5	1	31.475	1.283333333	0	3.923622141	151.5833333	28.89090909	10.63636364	4.994752248	5.124504959	0.878	7.946141667	2.971291667	2.172843652	3.707318407	5.686666667	2.5017	3.283608702	4.973666667	2.674	2.273	0	0	8.665	4	23.50333333	5.416666667	8.05	84.5	89.5
090331-H06	357	99.75	101	87	1.146551724	1.16091954	4.5	NA	26.45833333	1.225	0	2.644992065	149.3333333	25.80833333	8.166666667	5.074652846	5.212214667	0.871	7.628583333	3.059733333	2.16670714	3.677251907	5.50149	2.56677	3.2732462	5.05358	2.493	2.143	0	1	NA	4	23.5	6.166666667	8.7	115	84.5
090331-H07	358	93.58333333	NA	135	0.693209877	NA	5	1	37.81111111	1.333333333	0	2.953172659	127.25	26.57777778	12	5.444579874	5.748862059	0.738	7.651945455	3.368618182	2.331671586	3.760539432	5.524590909	2.867818182	3.362924849	6.079909091	2.272	1.926	0	0	7.498333334	9	20.81666667	6.041666667	9.55	84.5	102.6666667
090331-H08	359	82.41666667	76	92	0.895833333	0.826086957	6.333333333	1	31.26666667	1.644444444	0	3.499029631	131.0833333	26.6125	9.5	5.198497031	5.275327848	0.926	8.216075	2.5574	1.840987368	3.55439618	5.876633333	2.185983333	3.149275626	3.732566667	3.213	2.688	0	0	7.165	7	25.24333333	4.958333334	8.8	80	84.83333333
090331-H09	360	98.41666667	74	87	1.131226054	0.850574713	7.5	1	29.93333333	1.116666667	0	3.392829132	123.8333333	26.35454545	7.909090909	4.728995536	4.86753445	0.871	8.868383333	2.713366667	2.088514838	3.71990199	6.651416667	2.289391667	3.34193617	4.806133333	3.268	2.905	0	1	NA	7	24.68666667	5.916666667	7.85	111.5	85.33333333
090209-D04	361	98.25	67	111	0.885135135	0.603603604	3	NA	28.775	1.008333333	0	2.970414466	118	21.91111111	10	5.126665953	5.262219046	0.873	7.403491667	3.7637	2.511208401	3.828960005	5.305925	3.169133333	3.431673778	7.227383333	1.967	1.674	0	0	NA	4	NA	6.208333334	8.45	112	84.5
090331-H10	363	88	NA	120	0.733333333	NA	4.8	1	28.22	0.92	1	3.284663565	98	22.71	10	4.516338972	5.051137237	0.586	6.606577778	3.403166667	2.204029764	3.616177331	4.774888889	2.9674	3.262826786	5.720044444	1.941	1.609	0	0	5.831666667	8	14.39333333	7	8.9	84	94
090331-H11	364	78.75	NA	86	0.915697674	NA	3	1	29.74166667	1.433333333	1	2.633087163	93.08333333	20.95833333	9.583333333	4.907740871	5.05305601	0.865	7.653145455	3.568827273	2.417200288	3.791525266	5.313041667	3.053408333	3.393687307	6.680208333	2.144	1.74	0	0	6.335	7	12.66333333	6.458333334	9.05	76	81.5
090302-G05	366	100.75	NA	180	0.559722222	NA	3	1	28.58333333	0.9	0	3.336164911	88	19.7	9.166666667	4.59511985	4.733270189	0.871	7.099283333	3.242758333	2.182983843	3.644388846	5.109341667	2.835991667	3.285828929	5.5989	2.189	1.802	0	0	5.668333334	8	16.13	6.75	8.8	99.5	102
090415-F03	367	75.75	NA	188	0.402925532	NA	4	1	27.81666667	1.258333333	0	3.43667177	119.25	22.85454545	7.818181818	4.737792074	4.858401967	0.886	8.496591667	3.277516667	2.423619135	3.841854086	5.986811111	2.966833333	3.494593272	7.249655556	2.592	2.018	0	0	5.168333334	9	0.056666667	6.875	9.9	76.5	75
090331-H12	368	79	NA	204	0.387254902	NA	3.5	NA	22.94166667	0.791666667	0	3.557726184	107	21.55	8.75	4.748548769	4.889722365	0.868	6.427725	3.404208333	2.200563442	3.610360099	4.638741667	2.966608333	3.24182285	5.611983333	1.888	1.564	0	0	6.831666667	9	13.75	7	8.8	79	79
090325-D09	369	75.75	76	79	0.958860759	0.962025316	7.5	1	25.49166667	0.925	1	4.074708588	119.5	19.50909091	6.545454545	4.121743536	4.211304214	0.914	9.050966667	2.673	2.076742068	3.719954097	6.625566667	2.278441667	3.339263466	4.786016667	3.386	2.908	0	0	7.915	6	24.85333333	5	9	74	77.5
090302-G06	370	84.33333333	78	91	0.926739927	0.857142857	6.5	1	31.375	1.25	0	3.352823797	130.75	24.19166667	8.25	5.10291057	5.210032452	0.898	7.939166667	2.833308333	1.991369375	3.603613598	5.5966	2.446808333	3.204818144	4.391958333	2.802	2.287	0	0	8.498333334	3	26.035	5	8.15	83	85.66666667
090302-G07	371	83	76	99	0.838383838	0.767676768	7	1	40.75833333	1.525	0	3.352823797	133.9166667	27.05833333	10.16666667	5.171430517	5.272999559	0.903	8.419166667	2.696658333	1.992691494	3.639020657	6.3053375	2.3177625	3.28423885	4.5379125	3.122	2.72	0	0	7.166666667	8	23.73333333	6	8.1	79	87
090302-G08	372	85.5	74	99	0.863636364	0.747474747	6.5	1	31.26666667	1.191666667	1	3.814042597	139.75	27.61666667	8	4.870095271	4.935672256	0.937	8.159518182	2.585309091	1.855920078	3.552453747	5.776483333	2.217508333	3.155992467	3.824691667	3.156	2.605	0	0	8.001666667	6	24.76	5.5	8.3	81.5	89.5
090302-G11	375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.26333333	6	7.4	NA	NA
090302-G12	376	79.5	67	86	0.924418605	0.779069767	3	NA	28.14166667	1.083333333	0	2.633087163	118.75	23.78333333	7.333333333	4.560869927	4.823636148	0.769	10.24314167	3.531991667	2.77618122	4.136928204	7.570391667	2.9128	3.717802132	8.902233333	2.9	2.599	0	0	4.998333334	9	20.44333333	5.388888889	9.8	77	82
090415-F04	377	89.08333333	78	109	0.817278287	0.71559633	3	1	31.79166667	1.55	0	2.944438979	119.6666667	23.71666667	11.33333333	4.864324175	5.026617999	0.85	8.8848	3.153616667	2.384536747	3.867104437	6.583641667	2.65175	3.471354982	6.298933333	2.817	2.483	0	0	7.998333334	5	21.27666667	5.916666667	8.8	86	92.16666667
090302-H01	378	106.6	68	79	1.349367089	0.860759494	6	0	30.13	1.01	0	3.799973502	122.9	22.51428571	8.285714286	4.760272794	4.877738621	0.889	7.91285	2.93044	2.120181533	3.674507673	5.900833333	2.466188889	3.278619955	4.830633333	2.7	2.393	1	1	NA	9	23.42666667	7	8.5	112.5	97.75
090302-H02	379	91.66666667	NA	NA	NA	NA	3	1	37.54166667	1.408333333	0	2.972742755	130.6666667	24.58333333	9.833333333	4.905891872	5.129405497	0.8	8.919516667	3.100966667	2.367353275	3.863243216	6.664290909	2.596963636	3.466614494	6.149781818	2.876	2.566	0	0	8.331666667	5	23.76	5.916666667	8.75	89	94.33333333
090302-H03	380	92.75	NA	187	0.495989305	NA	3	NA	40.34444444	1.077777778	0	2.966131804	100	26.4	11.28571429	5.001706663	5.269002979	0.765	6.957	3.41615	2.271135705	3.681798401	4.910283333	2.929366667	3.281373515	5.7724	2.037	1.676	0	0	6.165	9	17.91333333	7	8.25	89	96.5
090302-H04	381	90.83333333	81	106	0.856918239	0.764150943	3	NA	33.3	1.716666667	1	2.674148649	132.5833333	31.12222222	9.888888889	5.209030676	5.48341285	0.76	7.690841667	3.390733333	2.332991432	3.752895573	5.460366667	2.92685	3.387982673	6.410816667	2.268	1.866	0	0	7.666666667	8	22.3	5.958333334	8.8	89	92.66666667
