taxa,PC1,PC2,PC3,PC4,PC5,PC6
0,131.252334715957,59.3140461647725,12.7762736015743,-2.91035063473349,8.74974591276571,26.9981208765847
0,-68.7234338306287,5.77921818832253,-19.6459994421732,9.31959686769151,0.575867392335533,-5.60506690256477
0,-44.9896825195137,-4.68559835850579,-41.8179753156866,4.10160224747652,40.7962038298089,-9.89335896189565
0,-68.8358499956863,11.6157093327375,-60.9103839325217,-3.50339261554794,-3.47868410587042,-4.1004933100299
2,120.382390288773,-87.5694738581187,-7.07092728863634,0.0268034818855062,-5.40310409960279,20.4570225526418
0,-72.0028656862775,9.7255163715956,-54.9882950309773,4.44958193881426,-17.4830460455356,-5.35611235583781
2,-74.4226039997495,14.8255265513306,-66.0122917382239,-8.62604167711724,-25.4085036374087,0.529873020679145
2,130.641937341032,66.511604315406,16.8518346002935,-2.49673151168446,-8.17053890942808,-24.117688280853
0,-89.1427388727313,-4.76109799830321,22.9430126273326,-7.24400827125009,-2.24388207568126,1.28318712554575
2,123.755922353376,4.49706904407711,5.07385719242367,-4.29191380426187,-1.49193237136521,39.5773535587632
0,133.438351081706,53.4913503933593,15.6447384759813,1.65541417440884,9.93925382421029,46.1718689783471
0,135.834755767982,66.8182220015629,17.4418596578846,1.6761790086165,-4.91169317547862,-5.64630345177697
2,136.422385371624,73.363813066945,17.6317777490895,-3.02202372829329,-9.82324460371606,-36.2453774111052
0,-92.1057544199393,-5.67280382622817,31.8537829885743,-7.57966148160719,-3.96109765512709,5.50775431199192
0,-59.9753659644677,12.081640252572,-18.3691669175772,4.54729104539974,-6.99665963732183,-9.02003608104395
0,-73.5551006848885,15.5508067748083,-67.7840903166774,-6.00351104736705,-41.5512281044935,12.0764850464593
0,-71.7882649834174,15.6689454913961,-58.7155635564533,-8.07830285547446,-11.0236592049687,3.38246069172175
0,-64.4856292743127,16.2430118609845,-63.7186767203188,-6.37743525956823,49.4381526802085,-6.77258645244018
0,-73.2966693377816,13.6710611974331,-64.4245641770446,-6.42540328986507,-12.1999803187268,-4.55774562237896
0,-66.0620625696587,7.65659468372837,-12.0134754992649,-11.5218230595177,33.1722839402513,3.57102931240016
0,-82.9700575177013,1.86972714162687,-7.48002012697953,-7.4402012596025,28.4985761983445,-5.80115191818474
0,-90.5175518240898,-8.36228439228579,42.2095467807438,-1.81588959532029,4.05455141731212,-2.43061706792806
0,-88.675193708331,-10.212452359153,49.885543670144,3.57007128517936,4.7178793447416,-3.57759411012212
2,-20.2131614275299,-25.4216343309681,3.04678125216831,100.338024366227,1.95501840903685,-5.31097624897979
2,127.434019232752,65.6274418358565,16.5387013114179,-0.458709096490214,-7.11778413107148,-29.1025875427345
2,-70.8181460828535,15.7756340260407,-68.1898070579286,-6.26231942181845,-28.907444068621,2.21560253093187
0,-88.1332086697366,-10.315694446538,53.7744192611587,1.76657192906003,1.2180474064218,-2.72592125997255
0,-83.8766966342323,-7.22269658326727,42.7122127928928,-0.708481209631816,-2.14980683898023,-1.43987999901484
0,-58.1224461670973,12.6955384701233,-33.0304213644271,-0.666079375090439,-15.9143755929995,-4.61043382605979
2,121.150355665457,-88.1797301636061,-8.85057284116285,-9.41540862991234,-0.602409432213513,1.95332263466951
0,-96.2855032931165,-9.38305029657931,61.0362138219238,-6.06241136148953,1.0071570235531,-1.08401445770585
0,-98.8301838148476,-11.0128272791817,67.1424191239006,-7.20665648085625,0.922945629786689,-1.61719595917505
2,141.587493120345,74.6236981771542,17.5915529327666,-2.04664686801669,-12.2168358509464,-40.5790928670163
2,140.914969235037,71.7017097188407,17.0406938031312,1.09696943949673,-7.14167441152583,-31.2011841583421
0,-74.5628997886272,1.56727752127643,-1.65570475152314,-0.270428579369721,14.8307638351795,-8.55625413654369
0,-76.1587271529696,1.64381197613364,9.431259618358,-7.78488140156333,-2.5646915268251,5.14833249028737
0,-64.7035590997587,12.638076017471,-51.8297354501931,-2.19890715521503,-33.4694253325756,2.61937272934362
0,120.829429696384,60.1826657442496,14.1036016267821,0.229545210563893,4.40322031890755,23.8768328256354
0,-71.6098907257017,15.3992458285124,-58.4730700893075,-4.98686026079165,-37.1685583025577,9.6034029613986
0,-90.9519431884816,-7.55036689244393,48.6133674420669,-1.8885422748688,-0.118092112146861,-1.04995947789778
0,-94.1155448672629,-9.13926871654976,49.7046828328332,-3.91847720166079,2.92404383335957,-0.622942024723099
0,-90.4813258668663,-9.60699659650007,54.204039871217,-2.25421137290749,-0.486171444061719,-1.42920678758554
0,-47.4052726060033,15.053046998383,-41.6931448260143,-7.10392105604183,33.815664392355,5.24502078549107
0,135.150477853829,63.4383294018941,16.9341265249106,-0.986567025157802,0.879212884207731,18.867734276425
2,139.188848267639,69.4431815931338,15.1691816564333,-1.24525525479818,-9.61251097014989,-35.9230505630097
0,-81.6976670345807,-7.529082229347,38.7127456833387,-0.90331408368224,4.48123456625044,-1.85159300275389
0,-64.0372644179348,12.8067027306766,-53.973991741782,0.61238036526654,-4.85993750820035,-7.09577961680744
2,124.328585446599,-5.46191042285305,4.83082722300355,5.89505117524492,-2.65357635029419,41.3919825780336
2,109.53788045697,-80.2407811224253,-6.06387547267608,-2.12528292962503,-7.8976515568678,13.7516396312632
2,115.992452703232,-85.2857405446811,-8.70053868815466,-4.95575200728736,-4.54399288282793,-1.42218352231966
0,-85.7699002038599,-1.32114604755599,14.1941681986711,-8.55877809313564,-5.98074356740806,2.34735602499614
0,-82.7904694721008,-4.35626516514243,25.485908520514,5.2193740371861,2.35473207403315,-6.17176834874419
0,-98.5558304442655,-10.4308073530825,65.7119275004096,-6.47488762686995,0.350855069837918,-1.31251043840976
0,-89.1301142195393,-10.4025602053411,51.0024847080332,2.125287936602,3.31653692134686,-3.57646985679639
0,83.6979983370861,44.1874304977411,18.9521813390292,-3.71926754324522,18.3471480430316,38.3328867106774
0,-88.906815235861,-5.49546189427966,26.639576994762,-7.87392589189585,-2.14821500276913,1.39319397674871
0,-89.2816029814522,-4.53773563641381,27.0975085415616,-4.49356002167258,-7.57505930020802,1.49833367443384
0,36.4841692659088,10.1523858729814,-26.2247209996481,1.32418176866037,-9.88679619771869,24.932224611154
0,-81.9908021258677,6.40015209776035,-25.4137872605045,-6.54026972743937,-22.1042007717139,5.25190895342117
0,-64.7321138646094,10.2679886358071,-53.9690595204064,-1.86062445128883,5.85531002364149,-3.48347786189507
0,-91.3209570708097,-10.5572758337289,63.0991129868695,-5.34425196648522,-0.503585370453116,-0.260734199110321
2,105.54371617028,-61.333924738698,-7.16474120189489,-5.72226014895392,2.9176293336235,-19.3159388297214
0,-96.0570154537666,-7.91286087610663,52.131541580013,-9.40204331205522,-1.54720319539068,3.31589774333787
0,22.180729621667,34.8101190769349,45.0394462444968,-2.41576205942292,13.5246687787488,28.4622813134445
0,-90.6247166323617,-9.95968301980718,52.5896005575587,2.02207161091228,1.67750006525715,-2.38348444616581
0,-84.8828895207438,7.92737867907928,-27.6178819069656,-15.8412355651121,-30.5886234194552,11.6135817444034
0,-97.866662538235,-12.3448257346691,64.8559471574293,-7.11929872053861,1.52527257332927,-0.274843759719816
0,-93.5388210808592,-6.35832772429559,38.6678325892815,-7.38505910366894,-3.49352567428618,2.46017847326143
2,-63.7945205640562,11.4815773322639,-57.8969178769577,-4.71871786611526,-26.0002090294811,-0.344064867944376
0,-43.6978174054941,23.6272132262473,-47.2270787919774,-5.13501798213075,-6.18896307720317,3.99315636657344
0,-87.7532813760115,-10.0107926934653,54.890424844847,2.52587444714576,0.701933245848851,-1.18133788930794
0,-91.0021870915444,-10.0691839953363,54.5560195006032,1.83627895687274,1.96042950950994,-2.41571585679363
0,-94.2503498437642,-12.1633815424471,55.5264837934815,-0.290118192383419,2.85669434888338,-3.59639850959425
0,-97.6368495270956,-10.717283025212,65.1899679905905,-7.75323099956647,0.197382860688112,-0.955772663159578
0,-95.8808328895023,-10.4054106262982,60.336820758232,-3.68938518624289,2.10733195781668,-2.40979654188031
2,119.468557011232,-19.3139808674134,2.61955412546939,5.53499341844464,0.899161681732071,34.9805606580276
0,-92.7605457679945,-5.3258711775736,41.3537230065637,-7.43361112555438,-7.60324231791666,4.16710791244896
0,-95.9562708683632,-7.9003116122503,52.3161857958112,-9.47143687417931,-1.56082425101987,3.31011201320561
0,130.623419058889,52.1056662739601,13.6893237942067,2.05987641665208,7.74230371239085,30.7089351080677
2,142.428778831336,76.1683134314573,18.1858550665866,-2.17342110647451,-12.623071075227,-41.5014044549609
0,-91.3260066755314,-6.15802173322295,37.1779918503034,-2.72342722930369,-7.14891678909609,2.14447778438162
0,-81.3626297106526,-11.6868853265992,46.9805977674688,10.0300608061475,2.82310913580539,-3.43709429244381
0,-84.2332141278995,-11.4764711675025,46.8378533794695,8.89864935752676,2.89656513397518,-3.60333864582259
0,-95.7919574546308,-7.80310084033688,51.9090924797832,-9.42631817303174,-1.52333037134856,3.27611753104331
0,132.967823653716,60.316186620916,15.162675531768,-2.00949047442501,2.62626247963697,20.9454792905458
0,-87.5858247480585,-3.87664247640861,18.1444170601249,-4.73931573112381,-7.34258994481582,2.08095038522782
0,-89.2834536947091,-9.64860822003349,46.4306504248451,2.25427895254166,4.03674623067091,-3.00646141407341
0,-56.9919457819635,13.4381757876626,-60.476039985435,16.5221216050676,9.4520292257591,4.33661733498635
0,-70.3743357802467,13.2689240551885,-63.2019962261183,-1.53078311091429,-35.8543466649337,5.40121881094906
0,-71.6515890864168,12.3173735770627,-60.5326501064732,-8.15124525895661,8.89148763627781,-3.08735121271293
0,-98.9740014457596,-10.4119125017016,66.9032683491954,-8.15421431788854,0.631658693932768,-0.859851290254713
2,126.510038483521,-88.6797186016361,-7.90834661587136,-3.79612514919783,-2.41604978267153,18.4721505409883
0,121.147311815812,54.323575517683,11.8722168813082,2.41324675297595,13.5661885524126,37.3990660953424
2,125.042366017187,-95.2405281053022,-11.6250717952258,-15.1406733667562,-2.21606833860974,-15.3364121549875
0,131.313148359497,45.9844433499974,8.97737083327481,-0.68584533238416,-0.810569896360713,-3.44647661560567
2,124.151293153326,-91.167751254308,-11.2546878237398,-14.7800214307434,-0.0417335548197937,-16.7731130240985
2,128.765213364466,-99.528563240498,-10.3832691775865,-11.6847092818325,0.991232007212054,2.53293160912348
2,128.696555050689,-98.4344903636167,-10.8519234284216,-13.4595439204361,-2.78720894852106,-10.7723359176392
2,123.352917511317,-85.514733571078,-7.28427911901252,-2.67721970697732,2.04799575924614,25.4678492010574
2,129.832522746391,-96.2245228533523,-10.692549116483,-15.1358013631345,-0.394504471954209,-10.7733749133523
2,110.111701033843,-81.636366178962,-11.7945190237158,-9.79110626168657,3.96655829516537,-15.6603778626818
2,126.945124423847,-94.7894367235393,-9.85704147170804,-15.5371903854443,-0.4603768914799,-10.8288040329457
0,138.155338581534,66.166169790531,16.355525421544,0.764147268075206,-1.91324711277285,-7.60401279467142
2,124.105782814784,-86.0319862661189,-7.17816812527388,-4.72437662529596,1.54751049992212,22.8602120456093
2,127.098883517149,-91.8921151763108,-8.7696527433744,-11.063057471731,1.77945358675555,6.44738818063235
2,75.5802708380159,-79.1487722557869,-14.6061711500176,4.88941972218714,9.2651506548946,16.1326044557395
2,119.965976026986,-87.881610409803,-8.96873099208031,-8.35706595620025,5.254634687121,11.0963778014574
0,123.843683925002,-0.0807229905476957,1.6111835209592,2.92342255483019,-4.48303356103267,-12.5138693696391
0,-94.9175916621525,-10.3597504202244,60.8448385269284,-5.12400490407305,0.715086845297465,-2.22177085161614
0,-85.9826245942651,-8.14086722170749,42.5751987258077,-3.36084242879651,1.15628461508186,1.96427796969276
2,-42.9384477119694,9.49694844252692,-13.5935601365546,-5.77269972228937,19.4780420913294,-0.700044920138317
2,117.901661056048,-88.6836877515104,-10.2130965555255,-14.5415199151535,-1.47268898455171,-13.0782104487792
2,126.35692527689,64.3459825259776,16.4656122349995,-1.84155113330399,-8.13124786452388,-29.1390605880094
0,54.7336614090509,-15.2762133715202,4.45063970471358,43.1791634133894,-4.95639728489915,24.9512377729308
2,115.462716797817,-87.238814981727,-9.93875142480523,-6.92258177021598,0.109223411388237,-3.06805116284119
0,-92.8376760450262,-5.89882998659106,25.7255886188378,-7.09510295294628,-10.9696456210782,3.91570287092172
0,7.22889294846647,-27.6935600010426,-19.415570596502,45.7264269126163,-6.41698741356266,3.24236467638572
2,127.024229551784,-97.2687028268445,-9.45864768504708,-11.2821271190974,0.745637858698439,3.09843329919906
